X,Y,Z,Day,Date,Time,Lat,Long,Place
2.7641058,4.128801,12.673707,,,,39,-94,
2.5378537,3.7792473,17.626112,,,,39,-94,
1.033098,1.5095441,20.330364,,,,39,-94,
0.93014735,0.6368576,17.641676,,,,39,-94,
1.0845734,0.6823475,12.672509,,,,39,-94,
1.1013328,0.736217,9.92636,,,,39,-94,
2.0518308,1.1851299,9.580399,,,,39,-94,
2.9963434,1.6101006,9.528923,,,,39,-94,
2.8694508,1.3682863,9.063251,,,,39,-94,
1.4939818,0.6380547,7.007828,,,,39,-94,
0.4249708,0.12689269,5.591658,,,,39,-94,
-0.45848963,0.037110128,4.771644,,,,39,-94,
-0.5758055,-0.2717419,5.366603,,,,39,-94,
1.1121067,0.38187516,7.443573,,,,39,-94,
2.2613235,1.4927847,8.908825,,,,39,-94,
3.417723,2.0231004,7.843405,,,,39,-94,
3.5338416,2.2493525,6.3805475,,,,39,-94,
1.6675615,2.0027497,5.831078,,,,39,-94,
1.4149733,1.7441759,7.0209966,,,,39,-94,
2.0099323,2.1547816,8.172607,,,,39,-94,
2.480393,2.5713725,8.51019,,,,39,-94,
2.4396915,2.7976246,8.844181,,,,39,-94,
1.9692309,2.5258827,8.829816,,,,39,-94,
0.90381116,1.460463,8.933964,,,,39,-94,
-0.40701428,0.7074866,10.655395,,,,39,-94,
0.748188,1.6256629,12.419921,,,,39,-94,
1.4341269,1.2964603,12.034455,,,,39,-94,
1.352724,1.7046716,9.454702,,,,39,-94,
0.61052144,1.8794483,7.4746976,,,,39,-94,
0.70509243,2.1033063,7.3418193,,,,39,-94,
2.219425,2.6862943,9.216479,,,,39,-94,
3.606865,3.4811692,11.067198,,,,39,-94,
4.297592,3.8187518,11.404779,,,,39,-94,
3.5637693,3.0897174,12.534843,,,,39,-94,
2.8167782,2.4504654,13.913903,,,,39,-94,
1.7142484,1.9656396,13.839683,,,,39,-94,
1.5286977,1.9883845,12.220005,,,,39,-94,
2.1823149,2.5629928,11.013328,,,,39,-94,
2.5701754,2.789245,11.115082,,,,39,-94,
2.9891608,2.859874,11.273099,,,,39,-94,
3.2393548,3.074155,10.68652,,,,39,-94,
3.2237926,3.323152,9.427169,,,,39,-94,
3.1004913,3.5781345,7.8757267,,,,39,-94,
2.2505496,3.1603463,6.4643445,,,,39,-94,
1.5358804,2.882619,5.2875943,,,,39,-94,
0.90381116,2.682703,5.741296,,,,39,-94,
0.32321724,2.6048915,6.96593,,,,39,-94,
0.23942018,2.3762453,6.5349736,,,,39,-94,
0.59974754,3.2908301,6.159084,,,,39,-94,
1.1001357,4.1144357,6.191406,,,,39,-94,
1.9847932,3.904943,6.727707,,,,39,-94,
2.303222,3.4823663,6.695385,,,,39,-94,
2.4744074,4.1922474,5.877765,,,,39,-94,
2.1260512,5.056554,5.590461,,,,39,-94,
1.9800048,6.206968,7.0329676,,,,39,-94,
3.833117,7.8625584,8.325836,,,,39,-94,
3.891775,7.869741,7.4950485,,,,39,-94,
0.2645593,5.722142,6.337452,,,,39,-94,
-1.364695,4.736928,8.343793,,,,39,-94,
0.23822308,5.4671597,13.127408,,,,39,-94,
3.2369606,6.0836663,18.909405,,,,39,-94,
4.176685,5.400122,19.388245,,,,39,-94,
2.0709844,4.048595,14.69561,,,,39,-94,
-0.748188,3.0669725,9.40203,,,,39,-94,
-0.93134445,3.8139634,5.720945,,,,39,-94,
-0.025139118,5.092467,5.878962,,,,39,-94,
1.6304513,5.747281,8.828619,,,,39,-94,
2.134431,4.8422728,10.674548,,,,39,-94,
0.81642276,3.5302503,11.012131,,,,39,-94,
1.4401124,3.0933087,10.277111,,,,39,-94,
2.5558102,3.2632968,9.898827,,,,39,-94,
2.9712043,3.252523,9.958682,,,,39,-94,
3.1639376,3.107674,9.136273,,,,39,-94,
3.3985693,3.015497,7.501034,,,,39,-94,
3.1507695,3.1842883,5.9029045,,,,39,-94,
2.6168625,3.6008794,4.7141833,,,,39,-94,
2.3056161,3.8726213,4.249708,,,,39,-94,
2.3762453,4.0402155,4.9763484,,,,39,-94,
2.171541,3.9240966,6.409278,,,,39,-94,
1.8950106,3.7002387,6.7863646,,,,39,-94,
1.8890251,3.6176388,5.771223,,,,39,-94,
1.5454572,3.9995139,4.7656584,,,,39,-94,
1.5310919,4.0438066,6.054936,,,,39,-94,
1.6112977,2.8802247,9.805453,,,,39,-94,
1.745373,1.875857,13.591883,,,,39,-94,
2.2697031,2.3523033,14.29937,,,,39,-94,
3.6355953,3.2357635,13.546393,,,,39,-94,
4.9081135,4.6495395,12.861651,,,,39,-94,
5.011064,4.4484267,12.175713,,,,39,-94,
3.5996823,3.2513258,12.400767,,,,39,-94,
1.5622166,2.2517467,11.8094,,,,39,-94,
1.4185646,2.4432828,10.372879,,,,39,-94,
2.2505496,4.1419687,8.371326,,,,39,-94,
3.015497,5.5042696,6.2345014,,,,39,-94,
2.7964275,5.17387,5.732916,,,,39,-94,
3.3363202,3.942053,8.488642,,,,39,-94,
4.015076,2.1428106,14.29099,,,,39,-94,
3.229778,1.1623849,17.01559,,,,39,-94,
2.0817583,1.448492,15.101427,,,,39,-94,
2.0817583,2.2050598,11.732785,,,,39,-94,
2.1655555,2.9508536,9.557653,,,,39,-94,
2.086547,3.2393548,8.955511,,,,39,-94,
1.863886,3.1723173,8.528147,,,,39,-94,
1.4664485,3.3686419,7.2029557,,,,39,-94,
0.6631939,3.192668,5.8226986,,,,39,-94,
-0.06344634,2.991555,4.2820296,,,,39,-94,
-0.004788403,3.2237926,3.7122097,,,,39,-94,
0.25019407,3.345897,4.6112323,,,,39,-94,
0.5398925,3.4584243,6.405687,,,,39,-94,
1.1755531,3.7936125,6.4463882,,,,39,-94,
2.540248,4.590882,5.6706667,,,,39,-94,
4.295198,5.837064,4.179079,,,,39,-94,
4.027047,5.6347537,4.871003,,,,39,-94,
0.7589619,3.5110967,9.076419,,,,39,-94,
-0.9708488,2.2613235,11.252748,,,,39,-94,
-1.1671734,2.231396,10.231621,,,,39,-94,
-0.33159694,2.8395233,8.500613,,,,39,-94,
0.6572084,3.5565867,6.82946,,,,39,-94,
0.7781156,3.4320881,6.5948286,,,,39,-94,
0.20709845,3.0202854,8.073248,,,,39,-94,
0.676362,3.3255463,9.059659,,,,39,-94,
1.5957354,3.9612067,9.19972,,,,39,-94,
1.7154455,4.662708,7.759608,,,,39,-94,
1.1360487,5.0840874,7.1167645,,,,39,-94,
1.0977415,5.092467,8.397662,,,,39,-94,
1.5370775,5.093664,10.15381,,,,39,-94,
2.348712,5.5006785,11.19409,,,,39,-94,
2.4313118,5.837064,11.443087,,,,39,-94,
1.9452889,5.357026,11.932701,,,,39,-94,
1.721431,5.1810527,10.9834,,,,39,-94,
2.087744,5.723339,10.432734,,,,39,-94,
2.2349873,5.245696,12.09431,,,,39,-94,
1.2174516,3.3650506,15.0104475,,,,39,-94,
0.17357962,2.030283,15.931018,,,,39,-94,
-0.46088383,1.3994108,13.515268,,,,39,-94,
-0.47046062,1.6903064,9.78989,,,,39,-94,
0.34237084,2.634819,7.9595237,,,,39,-94,
1.7956513,3.2585084,8.389283,,,,39,-94,
2.6396074,2.9987376,9.775525,,,,39,-94,
3.0226796,2.895787,9.938332,,,,39,-94,
2.4899697,3.6020765,7.5788455,,,,39,-94,
1.7226281,4.0019083,6.029797,,,,39,-94,
0.062249243,2.8754363,6.235698,,,,39,-94,
2.2493525,1.7980455,6.697779,,,,39,-94,
1.2892777,2.111686,9.53012,,,,39,-94,
1.1911154,1.6962919,9.411607,,,,39,-94,
0.6356605,1.6124948,8.848969,,,,39,-94,
-0.08619126,1.1468226,7.8912888,,,,39,-94,
-0.770933,0.7134721,6.915652,,,,39,-94,
-0.62368953,0.8738836,6.173449,,,,39,-94,
0.2885013,1.6304513,7.0305734,,,,39,-94,
0.40940848,1.8830396,7.037756,,,,39,-94,
-0.08619126,1.9129672,7.383718,,,,39,-94,
0.58777654,2.468422,8.99741,,,,39,-94,
1.0534488,3.071761,9.263166,,,,39,-94,
1.6436194,3.8905778,8.803479,,,,39,-94,
2.2290018,4.673482,9.294291,,,,39,-94,
2.5773582,4.697424,11.457452,,,,39,-94,
1.9117701,3.4488475,13.838486,,,,39,-94,
1.8483237,2.9939492,14.31134,,,,39,-94,
2.3475149,3.6116533,12.692861,,,,39,-94,
2.9233203,4.390966,10.226832,,,,39,-94,
3.0382419,4.5741224,9.977836,,,,39,-94,
2.1212628,3.9624038,10.388441,,,,39,-94,
2.2038627,3.6655228,11.15698,,,,39,-94,
4.3837833,4.331111,13.484144,,,,39,-94,
4.4783545,3.4261026,17.11495,,,,39,-94,
1.3156139,1.1192893,17.82962,,,,39,-94,
-1.3108255,-0.34835634,14.271836,,,,39,-94,
-1.7824832,-0.44891283,10.714052,,,,39,-94,
-0.009576807,0.25737667,9.314642,,,,39,-94,
2.0362685,1.4508862,9.124303,,,,39,-94,
2.7940333,2.183512,8.615535,,,,39,-94,
2.3056161,2.4109612,7.40766,,,,39,-94,
1.3982137,2.360683,5.6886234,,,,39,-94,
0.760159,2.4660277,4.0342298,,,,39,-94,
0.61411273,3.0454245,3.0322564,,,,39,-94,
0.9995792,3.6332011,2.9855695,,,,39,-94,
0.45848963,3.430891,4.6902413,,,,39,-94,
-0.4345476,2.6372132,6.894104,,,,39,-94,
-1.5119383,1.7501614,7.949947,,,,39,-94,
-1.5765818,1.8579005,7.321469,,,,39,-94,
-0.79248077,2.6791117,7.2963295,,,,39,-94,
0.008379706,3.3854012,7.3310456,,,,39,-94,
0.25378537,3.5996823,6.8079123,,,,39,-94,
0.5410896,3.867833,7.1790137,,,,39,-94,
0.94331545,4.1371803,7.571663,,,,39,-94,
1.4197617,4.3634324,7.9595237,,,,39,-94,
1.9764135,4.6926355,7.965509,,,,39,-94,
2.4193408,5.0362034,8.098388,,,,39,-94,
2.4528596,5.0026846,9.17099,,,,39,-94,
2.2709002,4.426879,12.577939,,,,39,-94,
0.9588778,2.730587,15.717935,,,,39,-94,
-0.59256494,2.1583729,16.141708,,,,39,-94,
-1.2653356,2.6072857,14.478935,,,,39,-94,
-0.6344634,3.6284127,12.545617,,,,39,-94,
-0.009576807,3.9815574,11.828553,,,,39,-94,
0.51714754,3.3961751,11.645397,,,,39,-94,
0.37469256,2.517503,13.1238165,,,,39,-94,
0.32680854,1.6292542,14.408306,,,,39,-94,
0.37588966,1.1312603,14.124593,,,,39,-94,
0.5494693,1.4520833,11.663354,,,,39,-94,
1.1504139,2.2230163,8.755595,,,,39,-94,
1.1504139,2.4791958,5.9663506,,,,39,-94,
1.0821792,2.566584,4.52145,,,,39,-94,
1.8662802,3.0322564,4.8542438,,,,39,-94,
2.372654,3.2908301,5.9807158,,,,39,-94,
2.1332338,2.9879637,7.4088573,,,,39,-94,
1.5310919,2.36188,8.506598,,,,39,-94,
0.60094464,1.9177556,8.617929,,,,39,-94,
-0.19871874,1.733402,7.657854,,,,39,-94,
-0.4285621,1.4927847,7.204153,,,,39,-94,
-0.4405331,1.5466543,6.9707184,,,,39,-94,
-0.33159694,2.0518308,7.0940194,,,,39,-94,
-0.33877954,2.3594859,7.489063,,,,39,-94,
-0.18435353,2.433706,8.230068,,,,39,-94,
-0.007182605,2.681506,8.406042,,,,39,-94,
0.2621651,2.8886044,7.6650367,,,,39,-94,
0.8571242,3.2333694,8.240842,,,,39,-94,
1.0941502,3.359065,9.259575,,,,39,-94,
1.0833763,3.4572272,9.599552,,,,39,-94,
-0.008379706,1.887828,10.515334,,,,39,-94,
-0.12090719,0.9684546,12.467805,,,,39,-94,
0.6560113,1.3599066,14.663288,,,,39,-94,
1.8746599,1.8016368,15.435418,,,,39,-94,
2.7736826,1.9297266,12.8927765,,,,39,-94,
3.4081461,2.6360161,9.595961,,,,39,-94,
4.830302,3.8965633,8.549694,,,,39,-94,
7.1586633,4.984728,12.394782,,,,39,-94,
6.362591,3.1711202,15.710752,,,,39,-94,
3.228581,-0.130484,16.139313,,,,39,-94,
0.35673606,-1.9153614,13.694834,,,,39,-94,
-0.37588966,-1.553837,12.030864,,,,39,-94,
0.8583213,-0.7326257,11.519701,,,,39,-94,
2.2876596,0.35673606,10.572795,,,,39,-94,
2.528277,1.0271125,8.413225,,,,39,-94,
2.4720132,1.7896658,6.307524,,,,39,-94,
2.3247697,2.1619642,4.4364557,,,,39,-94,
2.3104045,2.2709002,4.5681367,,,,39,-94,
2.0374656,2.124854,5.8801594,,,,39,-94,
1.1827357,1.6711528,6.7947445,,,,39,-94,
1.2557588,1.8495208,7.3178773,,,,39,-94,
1.1791444,2.2038627,6.9383965,,,,39,-94,
1.6879122,2.6132712,5.357026,,,,39,-94,
1.1025299,2.4528596,4.631583,,,,39,-94,
0.6332663,2.4313118,5.686229,,,,39,-94,
0.79248077,2.5797524,6.3542113,,,,39,-94,
0.9792285,2.9819782,6.191406,,,,39,-94,
1.3790601,3.8247373,5.3725886,,,,39,-94,
1.7082629,4.510676,6.0441623,,,,39,-94,
1.5993267,3.7984009,8.148665,,,,39,-94,
1.8447324,3.1124623,12.210428,,,,39,-94,
3.181894,3.807978,14.495694,,,,39,-94,
2.6719291,3.41892,13.080721,,,,39,-94,
3.2597055,3.5972881,12.424709,,,,39,-94,
2.991555,4.036624,11.973403,,,,39,-94,
2.2732944,3.867833,11.7064495,,,,39,-94,
2.4384944,4.1683054,12.126632,,,,39,-94,
3.6846764,4.7860093,12.381614,,,,39,-94,
4.5286326,5.0242324,10.426748,,,,39,-94,
4.0222588,4.533421,7.9834657,,,,39,-94,
3.6236243,4.5884876,8.51857,,,,39,-94,
4.5753193,5.17387,11.895591,,,,39,-94,
4.220978,4.301183,14.629769,,,,39,-94,
2.0973208,2.4384944,13.575124,,,,39,-94,
0.6596026,1.7549498,10.358514,,,,39,-94,
0.6512229,2.0171149,8.0445175,,,,39,-94,
1.8219875,2.9592333,7.2268977,,,,39,-94,
2.8311436,3.8067808,7.064092,,,,39,-94,
3.618836,4.349067,7.8649526,,,,39,-94,
3.7229836,4.2796354,8.59279,,,,39,-94,
3.083732,3.845088,8.288726,,,,39,-94,
2.4361002,3.2836475,7.5333557,,,,39,-94,
1.934515,3.110068,6.609194,,,,39,-94,
1.8974048,2.967613,6.0465565,,,,39,-94,
1.8986019,2.9472623,5.603629,,,,39,-94,
1.5741876,2.6839,6.707356,,,,39,-94,
0.6596026,2.0709844,7.49026,,,,39,-94,
0.21308395,1.496376,7.371747,,,,39,-94,
-0.44891283,0.93613285,7.177817,,,,39,-94,
0.48243165,1.5873557,6.9264255,,,,39,-94,
1.0869676,2.3451207,7.797915,,,,39,-94,
0.47524905,2.1871033,8.858546,,,,39,-94,
1.352724,2.5067291,8.700529,,,,39,-94,
3.4464533,4.2221746,7.371747,,,,39,-94,
5.8226986,6.019023,5.058948,,,,39,-94,
6.8222775,6.6295447,5.779603,,,,39,-94,
5.0278234,6.3542113,8.583213,,,,39,-94,
4.074931,6.9862804,7.9810715,,,,39,-94,
2.6850972,6.5984197,8.76637,,,,39,-94,
4.224569,5.864597,9.4295635,,,,39,-94,
4.697424,5.9519854,11.095928,,,,39,-94,
3.4823663,5.378574,10.589554,,,,39,-94,
3.6858735,5.6419363,8.591593,,,,39,-94,
4.533421,7.0784574,7.2388687,,,,39,-94,
7.1873937,8.874108,7.9224133,,,,39,-94,
10.576386,10.128671,13.120225,,,,39,-94,
10.05445,8.603564,16.456545,,,,39,-94,
7.9236107,6.897695,15.039178,,,,39,-94,
5.6682725,5.0481744,12.434286,,,,39,-94,
4.571728,3.630807,10.778696,,,,39,-94,
4.211401,2.882619,9.419987,,,,39,-94,
3.6332011,2.3451207,7.965509,,,,39,-94,
3.5458126,2.2002714,6.637924,,,,39,-94,
4.2580876,2.7569232,5.0014873,,,,39,-94,
4.461595,3.1519666,4.781221,,,,39,-94,
3.7361517,2.2828712,4.033033,,,,39,-94,
3.6499605,2.195483,4.525041,,,,39,-94,
1.1528081,1.1755531,5.279215,,,,39,-94,
1.2677298,1.8088194,5.2205567,,,,39,-94,
1.3599066,2.099715,5.3833623,,,,39,-94,
1.377863,2.3259668,5.7149596,,,,39,-94,
1.0139444,1.9895816,10.740389,,,,39,-94,
2.645593,3.1256304,6.6403184,,,,39,-94,
3.7014358,3.6511576,6.4380083,,,,39,-94,
3.915717,3.8139634,4.939238,,,,39,-94,
3.2333694,4.1718965,4.132392,,,,39,-94,
3.0190883,4.5537715,3.2573113,,,,39,-94,
2.9233203,4.4939165,3.6391866,,,,39,-94,
3.1471782,4.4663835,4.6603136,,,,39,-94,
3.7205894,4.6519337,5.303157,,,,39,-94,
4.068946,4.8745947,5.9627595,,,,39,-94,
3.9851487,5.0385976,6.519411,,,,39,-94,
3.6236243,4.8422728,7.5213847,,,,39,-94,
3.678691,4.961983,8.623915,,,,39,-94,
3.3794158,4.9559975,9.038112,,,,39,-94,
3.2213984,5.097255,9.459491,,,,39,-94,
2.9520507,5.3318872,8.961497,,,,39,-94,
2.9891608,5.566519,8.9279785,,,,39,-94,
3.0454245,5.5461683,9.36492,,,,39,-94,
3.288436,5.54138,9.3733,,,,39,-94,
4.477157,6.125565,9.850943,,,,39,-94,
5.681441,6.993463,9.297882,,,,39,-94,
5.825093,8.271967,7.1083846,,,,39,-94,
5.1583076,8.687361,5.5138464,,,,39,-94,
4.593276,7.526173,5.9783216,,,,39,-94,
4.331111,7.1790137,9.097966,,,,39,-94,
2.9281087,7.404069,8.573636,,,,39,-94,
1.7932571,7.0186024,7.1131735,,,,39,-94,
1.5119383,6.531382,6.4870896,,,,39,-94,
2.4073699,6.9360023,6.9144545,,,,39,-94,
3.5482068,6.715736,9.421184,,,,39,-94,
3.762488,5.3594203,12.233173,,,,39,-94,
3.333926,4.4101195,12.065579,,,,39,-94,
2.944868,3.8043866,9.096769,,,,39,-94,
3.0095115,4.0892963,6.1638722,,,,39,-94,
3.429694,4.2197804,5.7616463,,,,39,-94,
3.5793316,4.212598,5.439626,,,,39,-94,
3.550601,4.0533834,5.5282116,,,,39,-94,
3.2441432,4.107253,6.337452,,,,39,-94,
3.8355112,4.3526587,7.9607205,,,,39,-94,
4.1299977,4.4113164,8.990228,,,,39,-94,
4.146757,4.31076,9.217676,,,,39,-94,
3.8510735,3.9959226,9.188946,,,,39,-94,
3.693056,3.7720647,8.969876,,,,39,-94,
3.8235402,3.9947255,9.161413,,,,39,-94,
4.4448357,4.390966,9.572019,,,,39,-94,
5.0026846,4.795586,10.255563,,,,39,-94,
5.3881507,5.1571107,10.342952,,,,39,-94,
5.556942,5.5964465,10.068815,,,,39,-94,
5.1798553,5.875371,9.692925,,,,39,-94,
5.08289,5.934029,9.445126,,,,39,-94,
4.667496,6.05733,11.081563,,,,39,-94,
5.1702785,6.315904,14.433445,,,,39,-94,
5.529409,5.650316,14.1664915,,,,39,-94,
4.653131,5.5629277,9.898827,,,,39,-94,
5.1966147,5.544971,6.0728927,,,,39,-94,
4.4005427,5.16549,5.7544637,,,,39,-94,
1.8267759,5.257667,5.744887,,,,39,-94,
2.0171149,5.0122614,4.7884035,,,,39,-94,
1.9979613,5.118803,4.358644,,,,39,-94,
1.99437,5.09127,3.9480386,,,,39,-94,
2.007538,4.9081135,3.2381577,,,,39,-94,
2.566584,4.97156,2.9855695,,,,39,-94,
2.7102363,4.8039656,2.5342624,,,,39,-94,
2.4157495,4.914099,1.4568717,,,,39,-94,
2.4301147,4.582502,1.9812019,,,,39,-94,
1.0594343,3.0334535,5.5760956,,,,39,-94,
1.4891934,2.492364,7.8182654,,,,39,-94,
1.2473791,3.4584243,6.719327,,,,39,-94,
0.4309563,3.9348705,5.5988407,,,,39,-94,
1.1647792,4.685453,5.04578,,,,39,-94,
1.661576,4.709395,6.4392056,,,,39,-94,
2.754529,5.0541596,8.689755,,,,39,-94,
1.958457,4.298789,10.486604,,,,39,-94,
2.1930888,4.626795,10.928333,,,,39,-94,
2.8562827,5.020641,11.3964,,,,39,-94,
2.360683,5.00867,13.046005,,,,39,-94,
2.408567,5.2157683,14.25388,,,,39,-94,
3.1531637,5.6658783,13.166912,,,,39,-94,
3.7600937,6.3745623,11.707646,,,,39,-94,
3.1052797,6.0681043,10.784681,,,,39,-94,
1.7705121,5.237316,10.530896,,,,39,-94,
1.1252748,4.2904096,11.455058,,,,39,-94,
2.2709002,4.268862,12.372037,,,,39,-94,
5.139154,5.187038,12.61864,,,,39,-94,
5.303157,4.51307,9.779117,,,,39,-94,
3.107674,3.762488,5.1116204,,,,39,-94,
2.1763294,4.759673,3.3147724,,,,39,-94,
4.525041,6.1207767,5.519832,,,,39,-94,
6.2943563,5.8921304,7.7464395,,,,39,-94,
7.204153,5.2720323,9.5732155,,,,39,-94,
6.2045736,5.0661306,8.2516165,,,,39,-94,
5.723339,3.7960067,4.63278,,,,39,-94,
4.0043025,3.8893807,2.492364,,,,39,-94,
2.6048915,4.086902,1.5035586,,,,39,-94,
1.8567034,3.5003228,2.6886885,,,,39,-94,
1.1923125,2.681506,5.151125,,,,39,-94,
1.1923125,2.2720973,7.255628,,,,39,-94,
1.5334862,2.7712884,7.716512,,,,39,-94,
-0.49679685,1.8854338,8.892065,,,,39,-94,
0.5351041,2.0518308,9.967062,,,,39,-94,
1.0139444,2.2254105,10.365696,,,,39,-94,
1.7729063,2.717419,10.360908,,,,39,-94,
2.7988217,3.6882677,9.283517,,,,39,-94,
3.4380736,4.4017396,7.7727757,,,,39,-94,
4.012682,5.451597,7.1047935,,,,39,-94,
4.248511,5.9771247,7.5106106,,,,39,-94,
4.390966,5.687426,8.808268,,,,39,-94,
4.993108,5.2301335,10.9343195,,,,39,-94,
5.4647655,5.093664,11.680113,,,,39,-94,
5.559336,5.141548,10.547656,,,,39,-94,
5.159505,5.446809,8.012196,,,,39,-94,
4.961983,6.68102,5.898116,,,,39,-94,
5.2361193,7.5106106,6.1100025,,,,39,-94,
5.949591,7.323863,10.284293,,,,39,-94,
6.6882024,5.4743423,18.573019,,,,39,-94,
4.9057193,3.6487634,21.5131,,,,39,-94,
2.767697,1.4269443,18.309658,,,,39,-94,
0.09696517,1.376666,12.604275,,,,39,-94,
0.7757214,1.899799,9.143456,,,,39,-94,
2.9017725,3.1519666,7.335834,,,,39,-94,
4.6842556,4.213795,7.465121,,,,39,-94,
5.3725886,4.606444,7.195773,,,,39,-94,
4.787206,4.2940006,6.2464724,,,,39,-94,
3.371036,3.6403837,4.9667716,,,,39,-94,
2.7030537,3.0370448,3.9839516,,,,39,-94,
2.3870192,2.9999347,3.3973722,,,,39,-94,
2.1751323,3.1244333,3.4512417,,,,39,-94,
1.8567034,3.0969,3.9228995,,,,39,-94,
1.8124107,3.0490158,4.2521024,,,,39,-94,
1.6831238,3.0801406,3.845088,,,,39,-94,
1.8531121,3.5757403,3.714604,,,,39,-94,
1.9452889,3.7241807,3.5362358,,,,39,-94,
2.1763294,3.7948096,3.8498764,,,,39,-94,
2.4887726,3.5865142,4.973954,,,,39,-94,
2.835932,3.5063083,6.5385647,,,,39,-94,
2.598906,2.8886044,8.586804,,,,39,-94,
1.8710686,2.2816741,10.087969,,,,39,-94,
1.0749966,2.0266917,10.6637745,,,,39,-94,
0.25857377,2.208651,10.055647,,,,39,-94,
0.12210429,2.6922798,9.190144,,,,39,-94,
-0.4309563,2.0973208,8.143877,,,,39,-94,
0.6715736,2.1260512,7.1371155,,,,39,-94,
2.873042,3.429694,8.627506,,,,39,-94,
4.2700586,4.689044,11.3640785,,,,39,-94,
4.52145,5.21098,10.389638,,,,39,-94,
3.810372,5.2421045,10.047267,,,,39,-94,
3.4440591,5.1918263,8.737639,,,,39,-94,
2.8874073,5.756858,8.141483,,,,39,-94,
3.1519666,6.256049,8.349778,,,,39,-94,
3.3255463,6.147113,8.549694,,,,39,-94,
2.7401638,5.60722,9.372103,,,,39,-94,
2.2768857,4.7896004,10.557233,,,,39,-94,
1.8686744,3.7924154,12.467805,,,,39,-94,
1.2677298,2.8060043,12.644977,,,,39,-94,
0.415394,2.5761611,10.494983,,,,39,-94,
-0.22505496,2.7449522,7.6602483,,,,39,-94,
-0.20590134,3.1723173,6.314707,,,,39,-94,
0.40342298,3.5122938,6.8306575,,,,39,-94,
0.65242,3.1136594,8.926781,,,,39,-94,
1.0319009,2.5713725,11.664551,,,,39,-94,
1.2425907,2.4265234,11.976994,,,,39,-94,
1.0199299,2.540248,11.081563,,,,39,-94,
0.80445176,2.553416,10.214862,,,,39,-94,
0.8415619,2.80361,9.3182335,,,,39,-94,
0.6727707,2.8431146,8.919599,,,,39,-94,
0.47764325,2.992752,8.579621,,,,39,-94,
0.49440265,3.2154129,8.129512,,,,39,-94,
0.61411273,3.5350387,7.2328835,,,,39,-94,
0.5243302,3.667917,6.789956,,,,39,-94,
0.7170634,3.8067808,7.4603324,,,,39,-94,
1.2054806,3.954024,8.163031,,,,39,-94,
1.9931729,4.083311,8.84059,,,,39,-94,
2.6060886,4.542998,8.663419,,,,39,-94,
4.015076,5.8023477,8.24204,,,,39,-94,
3.918111,4.8733974,9.130288,,,,39,-94,
3.8283286,4.5166616,10.998962,,,,39,-94,
2.80361,4.0318356,11.010934,,,,39,-94,
2.2661119,3.8235402,10.405201,,,,39,-94,
2.717419,3.9396589,10.540473,,,,39,-94,
2.9879637,3.6499605,10.655395,,,,39,-94,
2.8646624,3.9695864,9.661801,,,,39,-94,
3.156755,4.214992,8.848969,,,,39,-94,
3.6834793,4.560954,8.64666,,,,39,-94,
3.5697548,4.3418846,10.241198,,,,39,-94,
2.6874914,4.435259,11.09114,,,,39,-94,
1.5047557,5.0613422,9.697714,,,,39,-94,
2.1787236,6.256049,6.646304,,,,39,-94,
3.8869865,6.9144545,6.579266,,,,39,-94,
5.533,7.2185183,8.183381,,,,39,-94,
6.2883706,7.937976,10.891224,,,,39,-94,
7.1742253,8.080431,12.759898,,,,39,-94,
7.2089415,7.265205,13.231556,,,,39,-94,
5.0721164,5.7005944,10.287885,,,,39,-94,
3.9707835,5.1930237,7.1371155,,,,39,-94,
3.5924997,5.2875943,5.497087,,,,39,-94,
4.2401314,5.9543796,4.8255134,,,,39,-94,
5.0374002,6.4882865,5.153519,,,,39,-94,
4.9164934,6.655881,5.674258,,,,39,-94,
4.7309427,6.331466,5.567716,,,,39,-94,
5.1487308,5.8801594,5.6886234,,,,39,-94,
4.8698063,5.1702785,5.8502316,,,,39,-94,
4.361038,4.782418,5.843049,,,,39,-94,
3.6966474,4.0916905,6.317101,,,,39,-94,
2.992752,3.0454245,7.047333,,,,39,-94,
2.5306711,2.0482395,7.630321,,,,39,-94,
2.0913353,1.3299791,7.668628,,,,39,-94,
1.4101849,1.246182,7.4016747,,,,39,-94,
1.0127473,1.9249382,6.8749504,,,,39,-94,
1.3742718,2.5115175,6.6307416,,,,39,-94,
2.0829554,3.1890767,6.375759,,,,39,-94,
2.3582888,3.4045548,6.2859764,,,,39,-94,
2.397793,3.4835634,6.7324953,,,,39,-94,
2.3391352,3.594894,6.8869214,,,,39,-94,
2.3942018,3.9576154,6.167464,,,,39,-94,
2.586935,4.4903255,5.5377884,,,,39,-94,
2.967613,4.8159366,5.2863975,,,,39,-94,
3.289633,4.72376,5.267244,,,,39,-94,
3.0334535,4.1359835,6.0010667,,,,39,-94,
2.4528596,3.1842883,8.02297,,,,39,-94,
1.8267759,2.1392193,9.836577,,,,39,-94,
1.2593501,1.9297266,10.722432,,,,39,-94,
0.545878,2.0003555,11.7303915,,,,39,-94,
-0.059855044,1.8914193,13.703214,,,,39,-94,
0.4177882,2.042254,14.271836,,,,39,-94,
1.6555905,2.942474,13.146562,,,,39,-94,
2.3295584,4.047398,11.277887,,,,39,-94,
2.018312,4.086902,10.852917,,,,39,-94,
1.2880806,3.7828386,11.299435,,,,39,-94,
1.5693992,3.8738184,11.066,,,,39,-94,
